"age","age_o","samerace","importance_same_race","importance_same_religion","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","interests_correlate","like","guess_prob_liked","met","decision","match"
32,27,0,1,1,10,25,20,20,5,20,5,1,6,8,2,2,50,0,10,30,0,10,7,8,9,8,8,4,6,5,6,5,5,0.39,6,9,0,0,0
25,23,1,2,1,10,15,40,15,10,10,5,4,8,4,4,6,25,20,30,15,5,5,5,9,5,8,6,6,6,6,5,4,5,0.27,6,3,0,1,0
24,25,0,9,5,15.52,17.24,17.24,17.24,17.24,15.52,7,8,9,6,9,5,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,6,6,6,5,6,5,0.13,5,4,0,1,0
26,22,0,1,1,10,25,25,10,10,20,7,6,5,5,5,4,25,25,25,13,12,0,8,9,8,9,9,4,10,9,7,6,4,0.78,7,6,0,0,0
24,27,0,4,2,15,15,25,15,15,15,8,8,8,7,7,2,35,10,25,20,5,5,8,7,8,9,8,8,7,8,6,10,5,-0.46,5,4,0,1,0
26,26,1,5,3,15,20,15,30,10,10,6,8,10,8,8,8,10,10,30,30,5,15,7,9,7,8,6,7,7,7,6,7,6,0.17,7,6,0,0,0
25,23,0,5,2,25,20,15,20,5,15,7,8,8,7,7,8,15,25,15,15,15,15,8,9,6,8,8,5,7,6,4,5,5,0.53,4,2,0,0,0
28,22,0,8,9,20,20,20,10,10,20,7,8,8,7,9,5,20,20,20,10,10,20,7,10,7,10,10,6,8,9,8,9,3,0.46,3,2,0,0,0
23,28,1,8,3,17,17,17,17,16,16,6,6,7,7,6,5,40,10,15,20,10,5,9,9,9,9,8,1,7,9,7,6,1,0.15,3,6,0,1,0
20,27,0,1,1,15,15,20,20,15,15,7,6,7,7,9,5,30,10,10,30,10,10,7,7,8,8,8,7,9,10,9,8,7,0.16,8,4,0,0,0
22,26,1,9,2,20,25,20,15,15,5,3,1,2,2,2,3,30,15,25,25,5,0,7,9,6,7,6,6,8,7,7,9,4,0.28,6,7,0,0,0
30,24,0,1,1,20,30,10,10,10,20,7,8,7,6,7,6,31.58,10.53,15.79,21.05,10.53,10.53,8,2,9,9,9,2,7,7,5,6,5,0.27,6,5,0,0,0
26,29,0,1,4,30,25,18,18,4,5,2,7,7,5,5,4,15,20,20,20,15,10,5,8,7,7,8,6,8,8,6,5,7,0.34,6,5,0,0,0
30,23,1,1,1,20,20,20,15,5,20,7,8,9,5,7,5,25,20,20,20,0,15,7,9,8,8,8,6,6,7,8,10,1,0.65,6,6,0,0,0
28,26,1,1,2,20,30,10,15,10,15,5,5,5,6,6,5,20,30,10,20,0,20,4,9,10,8,8,7,6,5,5,6,3,-0.37,5,3,0,0,0
25,30,0,1,1,20,25,15,15,15,10,6,8,7,5,6,2,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,4,0.59,7,5,0,1,0
34,32,0,1,1,20,20,20,15,10,15,5,7,6,4,5,6,15,20,20,15,15,15,7,9,8,10,7,8,9,9,8,8,7,0.53,7,6,0,1,0
24,25,0,1,1,16.98,15.09,16.98,16.98,18.87,15.09,6,6,6,7,6,10,20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,7,6,7,6,6,7,-0.01,7,5,0,0,0
21,28,0,8,10,40,15,20,10,5,10,6,8,8,7,7,6,12,18,20,16,16,18,5,9,7,9,10,6,8,7,7,7,2,-0.08,6,1,0,0,0
20,22,0,1,4,40,10,10,10,10,20,7,5,6,6,8,7,10,10,35,35,8,2,6,8,8,8,9,2,1,4,1,6,0,0.64,1,8,0,0,0
26,28,0,1,4,23,18,21,18,10,10,5,6,7,6,5,5,15,20,20,20,15,10,5,8,7,7,8,7,6,7,6,5,5,0.69,5,5,0,0,0
29,27,0,1,1,16.98,16.98,16.98,16.98,16.98,15.09,5,8,7,5,5,4,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,5,5,5,5,0.22,7,7,0,1,0
29,28,0,1,2,20,20,20,10,10,20,9,8,8,6,7,7,10,20,20,20,20,10,9,10,9,9,9,4,3,9,3,8,5,0.64,3,3,0,0,0
22,25,0,8,3,16.98,15.09,16.98,16.98,18.87,15.09,2,9,9,8,9,5,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,2,3,3,3,5,2,0.31,2,2,0,0,0
24,24,1,1,1,50,20,10,5,10,5,4,6,8,3,5,2,30,30,30,5,2,3,7,9,8,9,5,5,6,5,7,5,6,0.38,6,7,0,0,0
24,36,0,1,8,15,15,15,20,20,15,7,10,10,6,10,6,20,10,20,20,15,15,8,7,9,8,8,4,7,6,6,6,3,0.18,4,1,0,0,0
27,24,1,2,2,35,10,25,20,5,5,7,8,8,7,7,8,30,15,15,30,0,10,7,7,8,6,4,7,6,6,6,5,6,-0.11,5,7,0,0,0
32,25,0,1,1,20,10,20,20,10,20,7,7,7,5,8,6,20,20,20,15,10,15,7,10,8,9,9,8,7,6,8,6,5,0.17,6,3,0,0,0
23,35,1,1,1,15,15,30,15,15,10,7,7,7,7,7,7,25,20,20,20,5,10,5,7,8,8,3,7,7,6,6,7,6,0.11,7,5,0,0,0
25,29,0,7,8,10,47,16,12,3,12,8,7,8,6,6,5,24,15,20,20,8,13,7,6,8,7,4,7,8,7,6,6,4,0.19,6,5,0,0,0
27,27,0,2,3,10,20,20,15,20,15,8,9,9,9,8,8,19,13,18,18,10,22,7,8,8,8,6,5,7,9,8,8,8,0.36,8,7,0,0,0
27,23,0,7,4,18.6,13.95,18.6,16.28,16.28,16.28,6,5,6,5,4,3,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,3,8,8,5,8,2,0.14,6,1,0,0,0
32,26,0,1,1,16,18,18,20,12,16,4,10,9,8,9,8,20,20,20,15,10,15,7,10,8,9,9,6,8,9,6,7,7,0.55,7,4,0,0,0
21,32,0,8,7,20,10,30,20,10,10,7,5,6,7,6,6,50,5,20,10,5,10,8,8,8,8,10,5,7,10,7,7,6,0.16,4,5,0,0,0
34,29,0,1,1,30,10,25,20,8,7,6,7,6,5,5,5,15,20,20,15,15,15,7,9,8,10,7,9,9,9,9,10,8,0.23,8,7,0,1,0
24,23,1,1,1,10,20,20,20,20,10,4,6,6,5,7,6,25,35,30,10,0,0,3,8,3,7,2,3,4,7,3,7,1,0.21,3,2,0,0,0
25,32,0,1,3,20,20,20,15,15,10,7,7,7,5,4,4,20,20,20,15,15,10,7,9,5,7,6,4,3,5,7,3,2,-0.08,3,3,0,0,0
23,27,0,1,1,35,20,20,20,0,5,7,9,8,9,8,4,10,25,20,25,5,15,5,7,8,9,5,6,9,7,6,7,6,0.33,6,6,0,1,0
23,30,0,2,2,30,3,30,30,3,4,5,4,5,5,5,4,20,10,10,30,15,15,8,4,10,8,8,6,6,7,5,5,5,0.48,4,6,0,0,0
23,30,0,5,6,15,20,20,20,5,10,2,4,8,6,8,5,23,14,19,16,10,18,6,7,6,7,5,8,8,8,7,7,7,0.18,8,8,0,1,0
27,29,0,4,6,20,20,20,10,10,20,9,8,8,9,6,9,14,18,17,16,15,20,6,8,9,8,10,6,8,7,6,5,5,0.2,6,6,0,0,0
24,27,1,6,5,20,20,15,15,12,18,5,8,8,7,6,6,15,25,20,20,10,10,6,9,6,8,6,5,6,7,4,6,6,-0.3,5,5,0,0,0
26,28,0,8,6,14.71,14.71,14.71,14.71,20.59,20.59,7,7,7,8,7,9,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,7,9,8,7,7,8,0.08,9,10,1,0,0
22,25,0,7,5,16.98,15.09,16.98,16.98,18.87,15.09,6,8,9,9,9,5,16.07,17.86,17.86,17.86,17.86,12.5,8,8,8,8,10,7,7,8,9,8,8,0.42,6,6,0,0,0
25,22,0,9,2,15,15,25,20,15,10,4,8,7,4,5,4,50,0,30,10,0,10,6,6,8,8,6,8,8,8,6,6,6,0.59,7,7,0,1,0
27,27,0,1,3,6.67,19.05,42.86,9.52,14.29,7.62,10,8,10,9,5,4,10,20,20,15,20,15,5,8,7,8,8,6.5,8,8,6,7,6.5,0.39,6,5,0,0,0
25,23,1,1,1,28,8,17,22,17,8,7,10,8,10,8,7,40,10,0,45,0,5,7,9,8,8,9,8,1,5,5,5,0,-0.05,5,3,1,1,0
19,20,0,4,1,10,10,35,35,8,2,7,8,6,5,7,2,25,10,20,20,10,15,4,6,4,6,6,6,6,7,6,6,2,0.54,5,1,0,0,0
23,27,0,7,1,15,15,25,15,15,15,8,5,7,6,8,2,55,2,1,40,1,1,7,10,10,10,8,4,4,6,2,9,3,0.31,3,5,0,0,0
30,22,0,5,6,20,20,10,15,5,30,6,8,8,8,7,6,30,3,30,30,3,4,7,7,7,7,7,4,7,6,3,6,2,-0.2,5,3,0,0,0
28,22,1,6,1,15.09,16.98,16.98,16.98,18.87,15.09,7,7,7,6,8,7,20.45,20.45,20.45,18.18,18.18,2.27,7,7,6,7,8,5,7,7,6,6,6,0.14,5,6,0,0,0
25,26,1,10,2,20,35,20,10,10,5,10,8,7,8,7,8,20,20,15,15,15,15,7,9,7,8,6,7,8,8,6,10,6,-0.24,8,7,0,0,0
25,24,0,2,2,20,20,25,25,5,5,9,9,9,9,9,9,15,18,19,19,17,12,7,9,8,8,9,6,8,8,4,7,4,-0.42,7,4,0,0,0
30,29,0,5,7,40,30,10,8,2,10,6,6,6,6,4,7,10,18,20,16,16,20,7,10,8,8,8,5,9,8,8,8,8,0.04,8,5,0,0,0
23,26,0,2,2,25,25,25,12,3,10,6,8,8,4,5,6,40,30,0,20,0,10,8,9,9,9,8,8,9,10,5,6,5,-0.32,8,4,0,1,0
27,23,0,8,3,11.11,17.78,17.78,17.78,17.78,17.78,8,8,8,8,8,8,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,5,9,7,5,7,5,0.48,5,5,0,0,0
34,30,0,1,1,25,25,25,25,0,0,8,8,9,6,9,5,15,20,20,15,15,15,7,9,8,10,7,10,9,10,10,10,9,0.34,10,8,0,1,0
28,24,0,2,2,20,20,20,20,10,10,4,8,7,5,8,2,10,20,30,10,10,20,5,6,4,8,9,7,5,6,5,5,6,0.03,6,3,0,1,0
23,30,0,5,5,18.6,20.93,23.26,23.26,2.33,11.63,7,6,8,6,6,4,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,4,5,5,5,5,2,0.71,2,2,0,0,0
27,23,0,7,3,10,25,20,25,5,15,6,9,7,6,7,6,35,20,20,20,0,5,8,9,7,8,5,7,9,8,9,8,4,0.33,7,4,0,0,0
25,27,0,9,10,7.5,17.5,20,22.5,12.5,20,9,9,9,9,9,9,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,6,8,9,7,7,7,0.27,6,6,0,0,0
24,30,1,10,2,31.58,10.53,15.79,21.05,10.53,10.53,9,7,6,8,5,8,50,20,10,5,10,5,6,10,8,8,8,8,9,9,9,9,10,0.65,6,7,0,0,0
21,21,0,10,9,30,5,30,15,15,5,4,4,5,4,5,3,15,20,15,30,5,15,5,8,6,8,7,6,6,6,5,5,5,0.35,5,3,0,0,0
24,28,0,1,4,16.36,16.36,18.18,18.18,16.36,14.55,7,10,10,6,10,6,13.51,18.92,21.62,13.51,13.51,18.92,5,8,4,7,8,6,6,6,5,6,5,-0.21,6,5,0,1,0
29,28,0,1,1,5,20,25,25,15,10,5,6,7,3,7,2,40,30,10,8,2,10,6,10,6,10,10,5,6,5,6,6,3,0.31,5,1,0,0,0
25,27,0,1,5,20,20,20,20,10,10,3,4,3,2,3,1,15,18,18,18,15,16,8,10,10,10,8,8,9,9,8,8,5,-0.41,8,3,0,1,0
23,26,0,2,2,10,30,20,15,15,10,7,7,8,8,8,5,40,30,0,20,0,10,8,9,9,9,8,6,10,10,9,8,7,-0.37,7,4,0,1,0
21,21,1,8,1,40,15,10,20,10,5,6,9,7,7,8,7,35,15,5,30,15,0,2,9,9,7,9,9,10,10,5,7,4,-0.15,9,1,0,1,0
32,29,1,2,6,14,20,18,24,18,6,6,7,7,6,7,6,30,10,30,20,10,0,8,5,7,10,9,7,7,7,6,6,5,-0.15,6,6,0,1,0
29,23,0,3,2,20,20,20,20,20,0,8,8,8,8,8,8,25,15,20,20,10,10,6,7,7,9,7,6,7,6,5,10,4,-0.2,6,5,0,0,0
30,21,1,1,1,20,5,25,25,10,15,6,6,8,5,5,6,35,15,25,10,5,10,7,7,6,8,4,2,3,4,4,5,3,-0.05,3,3,0,0,0
29,28,0,8,4,0,25,25,25,25,0,6,6,7,6,5,2,30,25,18,18,4,5,7,10,5,7,7,4,8,8,7,6,3,0.37,6,2,0,0,0
28,29,0,1,5,25,20,15,25,10,5,8,7,5,6,4,8,35,0,35,10,10,10,8,9,9,9,7,5,8,6,5,9,3,0.4,5,7,0,0,0
23,29,1,5,2,19.57,10.87,19.57,19.57,19.57,10.87,8,9,9,9,8,10,16,16,16,18,18,16,7,8,8,9,9,5,7,8,7,7,6,0.45,6,8,0,0,0
29,29,0,6,9,30,15,15,20,10,10,4,8,7,6,5,5,10,47,16,12,3,12,7,9,8,9,5,7,6,7,6,6,5,0.47,6,6,0,1,0
24,30,1,1,4,16.67,12.5,20.83,18.75,12.5,18.75,8,8,9,7,8,6,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,6,8,7,6,5,7,-0.4,7,2,0,0,0
25,24,0,10,10,20,20,25,25,5,5,8,8,8,8,8,8,25,20,25,25,5,0,9,10,10,9,10,4,4,7,4,7,4,-0.05,4,8,0,0,0
23,28,1,3,4,14.55,16.36,18.18,18.18,16.36,16.36,4,5,5,1,3,1,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,10,8,8,9,7,6,0.24,9,4,0,1,0
23,31,0,6,8,14.58,16.67,20.83,18.75,16.67,12.5,5,7,7,6,9,1,17.02,21.28,17.02,21.28,14.89,8.51,8,10,10,9,8,7,8,8,5,7,5,0,7,7,0,0,0
23,23,0,2,2,20,20,20,15,10,15,4,5,8,5,8,4,40,30,0,20,0,10,8,9,9,9,8,9,9,9,8,7,5,0.21,7,4,0,1,0
32,25,0,1,1,15,10,30,10,5,30,7,10,8,8,6,7,30,30,30,5,0,5,7,9,7,8,5,5,5,9,6,5,5,0.65,6,0,0,0,0
24,30,0,9,6,15,20,20,20,5,10,5,4,3,2,1,6,20,16,16,17,16,15,7,9,9,8,9,5,7,8,6,7,3,-0.48,3,3,0,0,0
28,25,0,7,1,15.52,17.24,17.24,17.24,17.24,15.52,8,9,10,8,10,7,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,8,5,8,5,7,0.05,5,5,0,1,0
27,34,0,10,10,30,20,30,5,5,10,7,8,9,5,5,5,15,20,20,20,20,5,6,10,7,7,6,2,6,6,0,3,0,0.53,0,0,0,0,0
28,29,0,1,2,10,40,20,20,0,10,8,8,9,8,8,8,20,30,10,20,0,20,4,9,10,8,8,6,9,9,7,6,8,0.5,8,7,0,1,0
27,25,1,1,1,20,20,20,20,5,15,7,7,8,7,7,6,50,0,50,0,0,0,7,5,9,9,7,6,8,9,9,6,6,0,7,5,0,0,0
32,33,0,3,1,20,25,25,10,15,5,6,7,9,6,9,6,20,10,30,20,10,10,8,8,8,9,7,6,7,7,7,6,6,0.51,7,6,0,1,0
32,23,0,1,1,20,10,10,30,15,15,4,3,5,4,2,2,50,0,10,30,0,10,7,8,9,8,8,5,7,7,5,6,3,0.02,5,3,0,0,0
27,30,1,2,4,31.58,10.53,15.79,21.05,10.53,10.53,9.9,8,8,8,8,9,15,25,20,20,0,20,7,10,8,9,6,5,7,7,7,6,6,0.09,7,6,0,0,0
28,29,1,6,9,50,7,20,23,0,0,7,7,8,7,8,7,10,10,20,20,20,20,8,7,8,7,7,8,8,9,8,7,6,-0.04,6,5,0,0,0
26,30,0,5,2,30,3,30,30,3,4,4,5,6,6,4,4,10,10,30,20,10,15,3,6,9,7,10,5,5,5,3,7,2,0.73,2,1,0,0,0
22,27,0,8,5,15.56,17.78,17.78,17.78,17.78,13.33,8,8,8,7,7,3,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,6,9,9,7,8,5,0.49,6,4,0,0,0
25,24,0,5,5,25,7,35,20,8,5,4,4,4,2,2,1,20,10,30,20,10,10,7,7,6,6,6,2,2,7,2,8,1,0.21,2,2,0,0,0
27,28,1,3,9,17.39,17.39,19.57,19.57,10.87,15.22,6,8,6,7,6,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,6,8,10,5,7,6,0.22,8,6,0,0,0
26,28,1,3,1,20,30,10,20,0,20,7,4,7,4,7,3,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,7,7,7,6,5,-0.3,6,5,0,0,0
25,23,0,1,1,15,15,20,15,20,15,5,10,10,10,10,10,15,10,30,10,5,30,6,9,8,9,8,7,10,7,6,6,7,0.3,5,5,0,0,0
23,25,0,1,1,15,30,20,20,10,5,10,8,10,5,10,1,20,20,20,20,5,15,6,8,7,6,4,4,7,7,4,4,4,-0.05,6,4,0,0,0
30,29,1,1,1,50,20,10,10,5,5,6,7,8,5,4,5,20,20,35,5,10,10,9,10,7,9,7,6,6,6,5,8,2,-0.03,6,1,0,0,0
25,22,1,9,6,20,5,25,25,5,20,7,9,9,9,9,5,15,20,25,20,10,10,5,9,7,8,7,6,6,7,7,7,5,0.48,5,3,0,1,0
26,30,0,8,8,20,25,25,15,5,10,4,8,8,8,6,4,10,20,15,20,20,15,7,9,8,7,7,4,6,6,6,6,4,0.56,5,5,0,0,0
32,28,1,5,6,50,10,10,10,10,10,3,6,7,2,6,1,5,25,20,10,15,25,4,8,6,10,7,7,7,7,7,8,6,0.06,7,6,0,1,0
27,23,1,8,8,20,20,20,20,20,0,10,10,10,10,10,10,20,20,20,20,10,10,7,10,6,10,10,5,4,4,4,5,10,-0.5,5,5,0,0,0
27,24,1,7,1,16,16,20,16,18,14,4,8,8,6,8,5,7.5,17.5,20,22.5,12.5,20,5,10,9,9,10,5,5,7,5,5,5,0.34,5,5,0,0,0
29,27,1,6,1,15,15,20,20,15,15,2,8,7,5,5,0,30,15,20,10,10,15,3,7,6,8,6,8,6,6,6,7,5,-0.09,5,4,0,0,0
28,28,1,7,1,16.36,16.36,18.18,18.18,16.36,14.55,7,8,9,7,10,4,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,5,5,5,5,5,0.01,3,3,0,0,0
29,22,0,3,1,20,10,20,20,20,10,7,7,10,10,9,9,75,5,5,10,0,5,9,8,9,9,9,7,9,9,9,9,10,0.04,8,8,0,0,0
26,33,1,6,1,30,30,10,10,0,20,8,6,7,6,7,4,30,10,10,30,10,10,5,5,5,5,8,2,10,5,1,5,2,0.2,1,1,0,0,0
22,28,1,1,1,30,30,20,10,10,0,5,8,7,4,8,5,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,5,0.8,6,5,0,1,0
27,27,1,2,4,40,0,10,50,0,0,7,7,6,2,4,3,15,25,20,20,0,20,7,10,8,9,6,7,6,7,5,6,5,0.51,6,5,0,0,0
24,25,0,1,1,18,18,18,18,18,10,3,10,9,7,8,5,20,20,20,20,20,0,7,8,7,8,7,7,8,9,6,8,5,-0.35,7,5,0,1,0
28,34,1,1,1,15,15,10,25,10,25,5,7,7,5,4,5,17,17,17,17,16,16,6,6,6,6,6,8,9,7,6,6,6,0.24,6,6,0,0,0
27,23,0,4,3,28,8,17,22,17,8,7,10,8,8,8,7,30,30,30,5,0,5,5,6,7,8,5,5,4,6,4,6,6,0.59,5,4,0,0,0
22,30,1,3,10,20,40,5,20,5,10,6,5,5,5,5,4,10,25,15,20,15,15,5,8,8,5,8,2,5,9,5,8,3,0.17,5,2,0,0,0
23,22,1,6,3,20,15,20,20,5,10,7,6,7,8,7,7,17,17,17,17,17,15,7,9,9,8,9,6,7,7,7,7,6,-0.43,6,5,0,0,0
29,26,1,6,1,16,18,18,20,12,16,3,8,6,6,6,7,30,15,20,10,10,15,3,7,6,8,6,9,10,9,7,7,8,0.19,9,6,0,1,0
34,23,0,2,6,16,16,19,17,14,18,5,6,7,4,6,5,30,10,30,10,5,15,5,4,5,10,9,4,6,8,5,5,6,0.6,3,3,0,0,0
27,23,0,5,8,55,2,1,40,1,1,4,4,6,2,9,3,15,15,25,15,15,15,7,10,7,9,10,8,5,7,6,8,2,0.31,3,2,0,0,0
26,26,0,3,3,25,20,20,20,5,10,6,7,7,7,5,5,25,25,25,12,3,10,7,9,6,8,4,2,8,6,2,3,2,0.04,3,3,0,0,0
28,22,1,1,2,16.67,18.75,18.75,18.75,18.75,8.33,10,8,8,9,8,5,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,9,7,8,8,7,7,-0.35,9,8,0,0,0
24,25,0,3,3,20,20,20,20,10,10,3,8,5,4,4,4,15,20,15,20,15,15,7,9,10,8,8,7,6,7,6,7,8,0.39,7,8,0,1,0
24,23,1,7,1,20,25,25,30,5,5,7,7,4,6,5,1,20,20,20,20,10,10,8,8,8,9,6,8,6,6,9,8,4,-0.12,8,7,0,1,0
24,30,0,1,6,30,25,20,15,5,5,6,10,10,10,9,9,18,19,16,15,15,17,9,8,7,7,7,5,7,8,6,7,5,0.4,6,5,0,0,0
27,24,1,3,5,22,14,30,10,14,10,4,5,6,6,7,5,20,20,15,25,10,10,5,8,7,8,7,4,5,6,5,6,5,0.59,5,2,0,0,0
22,25,0,9,8,30,10,15,20,15,10,6,8,7,4,6,6,20,10,20,20,20,10,7,7,10,8,8,4,10,10,3,10,2,0.11,5,4,0,0,0
22,27,0,5,7,15.09,16.98,16.98,18.87,18.87,13.21,7,9,9,5,8,2,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,8,5,7,6,5,-0.34,5,4,0,0,0
34,24,1,1,1,25,26,15,10,9,15,5,5,6,5,6,5,15,20,20,15,15,15,7,9,8,10,7,8,10,10,9,9,7,0.64,7,5,0,0,0
26,32,0,1,4,25,15,20,25,10,5,5,5,6,5,5,2,15,20,20,20,15,10,5,8,7,7,8,5,7,7,6,6,4,0.68,6,5,0,0,0
24,26,0,2,1,20,16,18,16,16,14,7,7,7,7,7,7,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,3,0.46,5,4,0,0,0
22,28,1,8,5,17.39,17.39,19.57,19.57,10.87,15.22,6,7,7,7,7,6,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,8,9,9,8,8,8,0.2,7,5,0,0,0
22,30,1,3,6,30,3,30,30,3,4,6,7,6,4,4,5,10,20,15,20,15,20,7,7,7,9,8,7,8,7,5,7,4,0.62,1,6,0,0,0
28,26,1,2,2,24,16,28,14,8,10,9,9,6,5,4,3,25,20,20,25,0,10,8,8,7,7,4,4,6,7,5,4,1,0.52,4,6,0,0,0
30,30,0,1,1,20,20,35,5,10,10,8,8,7,7,7,5,50,0,20,20,0,10,7,3,8,8,5,8,7,9,7,7,7,0.5,8,7,0,1,0
25,27,0,3,7,15,15,25,15,15,15,7,8,8,8,6,3,50,5,5,5,5,30,9,6,7,10,10,7,6,6,5,9,3,0.06,6,3,0,0,0
24,27,0,5,1,58,5,8,10,7,12,5,7,7,7,7,6,20,15,20,20,15,10,5,7,6,5,7,7,5,5,6,5,3,0.21,6,2,0,0,0
23,28,0,2,4,20,18,20,17,10,15,7,10,8,4,5,4,16,16,19,17,14,18,5,4,7,8,6,7,7,7,6,6,6,0.41,6,5,0,1,0
27,24,0,2,1,50,20,10,5,10,5,7,7,8,8,8,4,40,20,20,20,0,0,7,8,3,8,5,6,6,6,6,6,6,0.29,6,1,1,0,0
21,23,0,1,1,15,21,18,18,10,18,6,7,8,7,8,6,19,24,21,23,5,8,7,9,9,9,6,7,8,8,6,6,2,0.23,4,4,0,0,0
30,29,0,1,1,19.57,10.87,19.57,19.57,19.57,10.87,6,8,9,9,10,4,14,18,16,18,18,16,8,10,10,9,10,5,8,10,2,9,2,0.19,2,2,0,0,0
24,29,1,7,6,25,15,20,20,10,10,7,8,7,8,7,5,10,20,27,23,15,5,7,9,7,9,7,8,9,10,6,10,6,0.59,8,7,0,1,0
21,22,1,10,9,20,22,18,15,15,10,6,8,8,5,7,5,15,20,15,30,5,15,5,8,6,8,7,5,7,6,7,5,5,0.42,5,4,0,0,0
34,29,0,3,8,40,30,10,8,2,10,7,7,7,6,7,6,20,20,20,20,10,10,9,9,8,9,8,5,10,10,5,10,2,0.15,6,6,0,1,0
30,23,1,5,7,25,5,30,15,5,20,5,6,6,3,4,2,10,18,20,16,16,20,7,10,8,8,8,5,7,7,7,7,7,0.33,6,6,0,0,0
33,29,1,6,2,19.57,10.87,19.57,19.57,19.57,10.87,5,8,9,6,7,9,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,8,9,9,7,8,8,0.34,9,8,0,1,0
29,24,1,2,7,20,10,20,20,15,15,7,6,7,6,5,7,15,10,20,20,20,15,7,7,9,8,10,8,10,8,8,8,8,0.19,6,1,0,0,0
22,21,1,8,3,25,10,25,5,10,25,5,5,6,6,5,6,25,7,25,25,8,10,8,7,8,10,8,8,7,6,5,4,3,0.34,4,4,0,0,0
28,25,1,10,1,20.93,16.28,23.26,16.28,11.63,11.63,6,9,9,3,9,6,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,7,8,8,6,7,6,0.4,7,5,0,1,0
29,32,1,1,10,25,15,20,25,10,5,5,5,6,7,7,2,10,40,20,20,0,10,6,10,5,9,3,6,8,8,8,8,3,0.14,7,3,0,0,0
23,29,1,10,9,30,25,18,18,4,5,7,6,5,6,4,4,10,15,40,15,10,10,9,10,10,9,10,6,6,7,5,5,6,0.37,6,5,0,0,0
21,26,0,9,6,20,35,20,10,10,5,6,8,9,8,8,9,10,20,40,10,10,10,5,8,6,7,8,7,6,7,7,7,6,-0.52,7,5,0,1,0
23,28,0,6,3,50,10,30,10,0,0,5,6,5,8,6,2,17,17,17,17,17,15,7,9,9,8,9,7,7,7,7,8,6,-0.2,6,6,0,0,0
27,24,1,3,2,10,20,35,20,0,15,6,5,7,6,6,4,25,15,20,20,20,0,8,9,8,9,10,9,9,8,10,8,7,0.39,8,5,0,0,0
26,24,0,8,9,30,30,30,5,2,3,7,8,7,6,6,6,40,5,30,15,5,5,8,10,9,9,10,6,7,7,6,7,2,0.13,6,8,0,0,0
27,23,0,5,1,11.11,17.78,17.78,17.78,17.78,17.78,7,7,7,7,7,7,15.09,18.87,18.87,16.98,16.98,13.21,7,10,6,8,9,3,6,4,6,6,3,0.25,4,4,0,0,0
22,21,0,3,5,20,5,25,25,10,15,4,6,8,8,6,5,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,-0.17,10,10,1,1,0
27,32,0,3,3,20,20,20,15,15,10,7,6,7,5,7,5,15,15,20,20,15,15,8,8,8,8,8,2,6,5,6,4,1,0.07,2,8,0,0,0
34,29,0,1,1,30,15,20,10,10,15,7,6,8,5,7,4,15,20,20,15,15,15,7,9,8,10,7,8,8,10,10,9,9,0.91,8,6,0,1,0
29,25,1,1,1,10,20,20,20,10,20,8,7,8,7,7,6,40,10,15,10,10,15,8,7,8,8,9,8,7,7,6,6,7,-0.37,7,7,0,0,0
30,30,0,1,1,35,10,20,25,5,5,6,8,8,6,6,5,15,20,20,20,5,10,8,9,7,9,7,5,5,7,7,5,4,0.05,6,8,0,0,0
